,Title,Body,URL,Date
28,Earplugs to combat Hinkley Point C construction noise,"A £2,640 grant to pay for ""bespoke earplugs"" for residents near Hinkley Point C in Somerset has been approved by the local council cabinet. Energy firm EDF has already paid for new double-glazing in some homes. But councillors said outdoor noise was ""very obtrusive"" and further measures were needed. EDF began moving heavy machinery onto the site at the beginning of January. It said excavation work to prepare the ground for the new plant will involve removing the equivalent of four Wembley Stadiums-worth of soil. West Somerset Councillor Sue Goss, who proposed the earplugs, said the noise was ""24/7"" and ""very obtrusive"" but developers EDF Energy said it was within the required limits. ""EDF has acknowledged there is a noise issue in the hamlets closest to the site by providing double glazing to all affected properties,"" she said. ""Unfortunately the double-glazing doesn't extend to the outside of people's properties, where the noise is very obtrusive."" But an EDF spokesman said the firm monitored and controlled site noise levels ""very carefully"" and has complied with the limits placed on it. ""We have developed a package of measures to support our neighbours during the construction of Hinkley Point C and these go well beyond statutory requirements."" The measure, which is recommended for approval, will go before a full council meeting next week. If approved, funding for the earplugs will come from a fund set up by EDF for local residents.",https://www.bbc.co.uk/news/uk-england-somerset-31732169,2015-03-13
29,Hinkley Point C grant deal set at £3.2m per year,"The deal, totalling £128m, will last for 40 years, which is the planned lifetime of Hinkley Point C. Somerset County and West Somerset councils will get the money but will also share it with Sedgemoor council. The government package is separate to the £100m pledged by the developer, EDF Energy, to build infrastructure. All three councils in Somerset have welcomed the fund and local communities will decide how the money is spent. Energy minister Michael Fallon said: ""It's proportionate to the scale and lifespan of new nuclear power stations and it builds on the major economic benefits they will bring in terms of jobs, investment and use of local services."" Theo Simon, from Stop Hinkley Campaign, said: ""It looks to me this is another case of trying to ease the way for this project which is in quite deep water and I'm not sure will be carried through anyway. ""It's not a lot of money - it's talked about as if it's a sort of compensation or reward, but it's really an acknowledgement that people in Somerset still feel profoundly unhappy about the whole plan for Hinkley C.  ""Rather than seeing it as compensation we should see it as a social bribe."" Although approval has been given, the project has stalled as EDF Energy is still in talks with ministers over what it can charge for the amount of electricity it will generate at Hinkley Point C. For about the first 10 years the government money will be made up of business rates retained locally. Cash in the second phase, from 2030-2060, will come directly from the Department for Energy and Climate Change. ""Projects of this size and complexity have an impact on local areas, it is only fair that they should see a sizeable sum to compensate them,"" said John Osman, leader of the county council.  The sum has been based on the amount of energy the power station generates - up to 1,000/MW per annum for up to 40 years. Previously Sedgemoor District Council had been arguing for the funding to be activated during the construction phase but this was rejected by the government in May, although it was recommended by a select committee looking into the issue. Under an agreement to build and run the facility, EDF Energy is set to give £64m which will be used for education, training, transport and housing.  The firm has also given a further £30m to local services for site preparation works, which started in February last year. Dr Doug Parr, chief scientist at Greenpeace UK, said: ""Whilst wind farms and even shale gas developers have to pay community benefits, only nuclear stations will get a fat taxpayer subsidy to fund them.  ""Our entire energy policy is now absurdly distorted by the desperation to prop up EDF's faltering Hinkley C project, with the Government piling the costs on to the taxpayer to avoid the embarrassment of admitting they backed the wrong technology. ""We can't go on like this.""",https://www.bbc.co.uk/news/uk-england-somerset-23339498,2013-07-17
30,Hinkley Point C power station building contract delayed,"EDF Energy was due to announce this week the winner of the main contract, worth more than £1bn, to build Hinkley Point C but that will now not happen. Anti-nuclear energy protesters have claimed it puts a question mark over the whole project. An EDF spokesman said the company was ""on track to deliver what is needed for the UK"". Crispin Aubrey, from the Stop Hinkley group, said the delay could be for up to a year. He said: ""The cost of the project has risen to £14bn, that's a 40% increase on what it was a couple of years ago, and other companies looking at the economics, like the German companies RW and E.On, have already pulled out of plans to build one at Oldbury up the coast. ""So other people are saying 'let's forget it', EDF are now having to look at their own books and may well come to the decision 'let's forget about it' as well."" EDF Energy said it did not comment on active tenders. ""However, we can say that we expect to be able to make an announcement to take forward this particular contract soon,"" the spokesman said. ""The procurement process is on track, and has always assumed that certain contracts would be signed once we make our final investment decision. This has not changed. ""To date contracts worth a total in excess of £750m have been let to over 370 companies."" Meanwhile, Energy Minister Lord Marland has told the House of Lords a decision on whether or not to approve the plans for Hinkley Point C will be made by March next year.",https://www.bbc.co.uk/news/uk-england-somerset-18255416,2012-05-29
31,Hinkley Point C: Nuclear project's 400 jobs at risk,"Developers EDF Energy has announced it will not begin the next phase of work until it has made a final investment decision on the whole project. The firm said the jobs would not be axed as a consultation and a redeployment programme would be set up. Some 250 contractors who work alongside EDF staff will remain. Unions have said a 45-day consultation for redundancy has been launched. National officer for the GMB, Phil Whitehurst, said: ""The problem seems to be the stalled final investment decision. ""This is the second time this process has been initiated by EDF. Questions now need to be answered by the French government-owned company whether they will complete the new build.  ""This should now be a wake-up call for the next UK government to take charge and manage the failing energy policy we have in place."" Another union, Unite, called for the final investment decision to be announced and for the government resolve the issues facing Hinkley Point as ""a matter of urgency"". There are currently 800 staff on site. For several months, preparation works have been taking place such as building earthworks, drainage works, concrete production facilities and culvert construction - where water channels are built to move water around the site - but now this is nearing completion. EDF said the second phase was being delayed as it would ""require a substantial increase in spending levels"". A spokesman added: ""In the meantime, work to ensure the project's readiness will continue, including project planning, engineering design and commercial supply chain activities."" Meanwhile, the company has said its talks with its investors are ""making positive progress"". In October 2013, chancellor George Osborne   with two state-owned Chinese companies, China General Nuclear Corporation and China National Nuclear Corporation. If those talks are successful the Chinese investors could end up with a 30% stake in the nuclear build.  Talks are also continuing with a third investor, Areva, which may secure up to 10% ownership. EDF has said it will also have up to 15% stake of the company open for interested investors.",https://www.bbc.co.uk/news/uk-england-somerset-32157879,2015-04-02
32,Hinkley Point C nuclear centre: First phase completed,"The Somerset Energy Innovation Centre has been built on land at Woodlands Court Business Park.  It will offer workspace for companies involved in the construction of the new Hinkley Point C nuclear power station.  The first phase has been funded by the European Regional Development Fund and the local authority. Conservative councillor David Hall, cabinet member for business, inward investment and policy, said the completion was ""fantastic news"" for Somerset and the South West.  ""The innovation centre represents a major investment in our county which will create jobs and encourage growth, providing a huge boost to the local economy and laying the foundations for long-term sustainable growth,"" he said.",https://www.bbc.co.uk/news/uk-england-somerset-33299645,2015-06-28
33,New nuclear power plant at Hinkley Point C is approved,"Energy Secretary Ed Davey told MPs in the Commons that he was granting planning consent for French energy giant EDF to construct Hinkley Point C in Somerset. The proposed £14bn power plant would be capable of powering five million homes. Mr Davey said the project was ""of crucial national importance"" but environmental groups reacted angrily.  The building of Hinkley Point C is expected to pave the way for a fleet of new plants across the UK.  It is estimated the project will create between 20,000 and 25,000 jobs during construction and 900 permanent jobs once in operation. BBC industry correspondent John Moylan said the power plant would cost more than the London 2012 Olympics. Mr Davey told the Commons: ""The planning decision to give consent to Hinkley Point follows a rigorous examination from the Planning Inspectorate, and detailed analysis within my department. ""This planned project adds to a number of new energy projects consented since May 2010, including wind farms and biomass and gas-fired power stations. ""It will benefit the local economy, through direct employment, the supply chain and the use of local services."" The news is a boost to the nuclear industry following a series of setbacks in plans to construct a new fleet of reactors in the UK, which ministers say are needed to cut carbon and keep the lights on. EDF says the project would generate taxes equivalent to a few percentage points of what the entire financial sector yields for the exchequer. The energy giant is negotiating with ministers over what it can charge for the electricity Hinkley generates for decades to come. Mr Davey said discussions on the strike price were ongoing, but he expected them to be concluded shortly. EDF chief executive Vincent de Rivaz said ""intensive discussions"" were taking place. He said: ""To make this opportunity a reality, we need to reach agreement swiftly...  It must offer a fair and balanced deal for consumers and investors."" Shadow energy secretary Caroline Flint welcomed the decision to grant planning consent. ""Today's announcement is an important milestone in the development of new nuclear build in the UK,"" she said.  ""I am pleased to welcome it and reiterate our support for nuclear power alongside an expansion of renewable energy and investment in carbon capture and storage as part of a clean, secure and affordable energy supply for the future."" However, environmental groups have reacted angrily. They raised concerns over the potentially high price for electricity the government will agree to in order to get the nuclear plant built, and over the issue of nuclear waste. Greenpeace executive director John Sauven said: ""It will lock a generation of consumers into higher energy bills, via a strike price that's expected to be double the current price of electricity, and it will distort energy policy by displacing newer, cleaner, cheaper technologies. ""With companies now saying the price of offshore wind will drop so much it will be on par with nuclear by 2020, there is no rationale for allowing Hinkley C to proceed."" Friends of the Earth's Policy and Campaigns Director Craig Bennett said: ""The only way this plant will be built is if the government hands over a blank cheque from UK taxpayers to French developers, EDF.  ""The most cost-effective way to cut carbon and keep the lights on is a combination of energy efficiency and investing in renewables."" Hinkley C would be one of the UK's biggest infrastructure projects for years with 5,600 workers on site at the peak of construction. Unite's national officer for energy Kevin Coyne, said the decision to grant consent was a ""massive boost for jobs"". But Dr Tim Fox, head of energy and environment at the Institution of Mechanical Engineers, warned of a potential shortage of skilled engineers needed to build the plant. ""More needs to be done to increase the number of people choosing engineering as a career to overcome a skills shortage,"" he said. ""Over the next 10 years, the UK needs to be recruiting about 87,000 engineers a year, but worryingly we are currently producing just 46,000 engineers a year.""   Hinkley Point C will be the third nuclear plant at the site. Hinkley A, which is now being decommissioned, began generating in 1965 and was closed down in 1999.  Hinkley B, which started generating in 1976, is due to be turned off in 2023. The last nuclear plant built in the UK was Sizewell B in Suffolk.  Building work for the plant, near Leiston, began in 1988 and it started operating seven years later.",https://www.bbc.co.uk/news/uk-21839684,2013-03-20
34,Hinkley Point C: Decision widens chasm in local opinion,"Energy Secretary Ed Davey has approved the construction of Hinkley Point C by French energy company EDF. Somerset County Council's deputy leader welcomed the decision saying it will ""unlock tremendous opportunities, including thousands of new jobs"". But members of Stop Hinkley campaign called it ""a political scandal"". ""EDF don't know what they will do with the radioactive waste Hinkley C would produce, they don't have the investment they need now that Centrica have pulled out, and they have threatened to walk away unless the government underwrite their costs and fix the nuclear electricity price artificially high for consumers,"" said Theo Simon of the Stop Hinkley campaign.  ""I don't think anyone in West Somerset believed that the public consultation last year was anything more than an elaborate, undemocratic, sham and that in itself is a political scandal. ""We need clean, green, 21st-century solutions to 21st-century problems, not a toxic white elephant only kept alive by government bailouts and inflated electricity bills,"" said Mr Simon. But Conservative MP Ian Liddell-Grainger, who represents Bridgwater, called the announcement ""a very good day for Britain and a phenomenally good day in Bridgwater and West Somerset."" Conservative David Hall, deputy leader at Somerset County Council, echoed the MP's sentiments calling it ""an exciting time"" and a ""huge opportunity"". ""It is the chance of a lifetime and could regenerate a huge area and create jobs and opportunities for our young people for years to come,"" said Mr Hall. He said Hinkley Point C will provide a ""supply chain investment and a large number of apprenticeships for our young people"". In West Somerset, which will host the facility, the leader of the district council, Conservative Tim Taylor said: ""We already have a series of programmes in place providing all sorts of opportunities for local businesses to benefit from being in the supply chain and local people to be trained to become part of a skilled workforce.""  But in Sedgemoor, which is home to the communities surrounding Hinkley, there was a reminder for the government to ensure ""fair, reasonable, and proportionate benefits in recognition of the burden of hosting a power station which will deliver great benefits to the nation but whose significant impact is felt locally.""",https://www.bbc.co.uk/news/uk-england-somerset-21849253,2013-03-19
35,Hinkley Point C nuclear go-ahead: Reaction from Somerset,"Some business leaders and politicians claimed the nuclear plant, just outside Bridgwater in Somerset, will lead to an economic boom for the area. Initial estimates from Somerset County Council claimed the regional economy is set to benefit by around £4bn.  However, others are concerned about the impact of having Europe's largest construction site on their doorstep. Leader of Somerset County Council John Osman said the decision is a ""once in a generation"" opportunity and will ""bring unprecedented investment and job creation to the county and the wider region"".  Councillor David Hall, cabinet member for business and inward investment, said the plants will be the catalyst for economic growth in Somerset: ""During construction alone, the project is expected to bring £200m to the local economy.""  Roy Pumphrey of the Stop Hinkley Campaign said ""Bridgwater will not know what has hit it when, and if, the real work on the power station should it ever start, begins.  ""Once the thousands of vans, hundreds of buses... are all on the roads Bridgwater will become a no go area as far as access is concerned. Speaking on BBC Somerset Emma Gibson from Greenpeace said: ""I don't think it's over. The deal may still unravel and cause a great deal of concern for the people of Somerset. ""There is huge uncertainty around this project...it's better to invest in renewable energy - it's cheaper and more reliable."" However, councillor Leigh Redman, from Bridgwater Town & Sedgemoor District Council, said ""Hinkley Point C should be welcomed for the good it will bring our town, but we should be compensated where necessary for inconvenience or negative impact. ""I call on Hinkley Point C to remember the small person and go that extra mile to support those that need it."" Chief executive of Visit Somerset John Turner said the ""eyes of the world will be on Somerset"" and they are getting ready to ""welcome probably the largest workforce coming into the region"".  He added that they have ""worked very hard with other local government bodies over many years to ensure that Somerset gains the most out of the this project"". Professor Tom Scott, co-director of the South West Nuclear Hub and Nuclear Research Centre at the University of Bristol, said the decision will ""support the UK nuclear renaissance"".  He added this is a ""huge opportunity opening up in the region for young skilled people to enter the nuclear industry.""",https://www.bbc.co.uk/news/uk-england-somerset-37362534,2016-09-15
36,Hinkley Point C plant 'could cost Bridgwater economy £47m',"The figure was quoted by Sedgemoor District Council at a Planning Inspectorate public meeting earlier.  EDF Energy submitted plans for the Hinkley Point C plant to the Infrastructure Planning Commission (IPC) last October.  The company says the overall impact on the economy will be positive. Doug Bamsey, from Sedgemoor District Council, said it was ""very important"" that organisations which deliver food and other ""vital supplies"" were not affected. ""We all know that congestion is a factor that people consider in terms of where they locate their business,"" he said. The meeting, in Bridgwater, also heard that businesses and tourists could avoid the area because of clogged up roads. David Eccles from EDF, said the company was producing a ""massive opportunity in terms of economic development for the region"". ""A rising tide lifts all ships,"" he said. ""We'll be putting £100m into the economy locally for every year of construction and £40m for every year of operation. ""And that's a lot of money in anybody's language."" Other public meetings were held in Cannington and Combwich earlier in the month. Another public meeting is due to be held in Stogursey on Thursday.",https://www.bbc.co.uk/news/uk-england-somerset-18095688,2012-05-16
37,Hinkley Point C construction 'should be delayed until 2019',"Investment in Hinkley Point C should be held until 2019 so problems with a similar reactor design in France are solved, the CFE-CGC Energy Union said.  It comes after French firm EDF Energy   in principle last year, to invest in the Somerset site. Unions occupy six of the 18 seats on the board of EDF, which is yet to vote on a  . The £18bn project has been plagued by delays, but publicly the firm has insisted a decision to move forward is imminent. Speaking at the EDF annual presentation of accounts last month, chairman Jean-Bernard Levy said the final investment decision was ""just ahead of us"", but he did not give an exact date. The Hinkley C story has been a rollercoaster - with little sign of a less bumpy ride around the corner. The company's problem is that it has made too many pronouncements of a final investment decision being ""soon."" Many deadlines have come and gone. And each time nerves jangle a little more among those who say the nuclear project is vital to the economic prosperity of the West. Locally, many millions of pounds have been spent on new roads, new training centres, new offices.  Companies in and around Somerset have been gearing up for the development, which has promised 25,000 new jobs in the construction phase alone. There are many who say that too much has been invested for Hinkley not to happen now.  But in France, it seems there are influential voices now trying to derail the new nuclear train. Francis Raillott, of CFE-CGC, which has two seats on the EDF board, said investment should not be made until problems surrounding a project in Flamanville, France - which is years behind schedule and millions of Euros over budget - have been solved.  ""Right now, Hinkley is too risky for the company,"" he said.  ""We think it is better to wait and see. Wait for three years so we can see that everything works... or not."" An EDF spokesman said: ""Final steps are well in hand to enable the full construction phase [at Hinkley] to be launched very soon."" Hinkley is due to start generating power in 2025, and is expected to provide 7% of the UK's electricity once it is running.",https://www.bbc.co.uk/news/uk-england-somerset-35689784,2016-03-01
38,Hinkley Point C: Building challenges,"Although questions remain over the electricity price needed to fund its construction, the challenge to build the power station could soon get under way. So what are the next steps and why will it take up to 10 years? Hinkley Point C will contain two nuclear reactors and will be based alongside Hinkley A and B. There are two main aspects to the project - building the nuclear power station itself and getting the infrastructure in place. Permission for the site preparation works was granted in July and involves clearing a valley to the west of the existing nuclear power station.  This work has not yet been completed. EDF Energy has said it will not comment on a specific timescale for the project but these are some of the challenges that lie ahead: Some agreements are in place already and include getting the Cannington bypass built in the first two years as the high volume of construction traffic starts to flow. But there are a number of other measures which include: All of these road and infrastructure improvements are set to take between one and two years. The nuclear power station site will cover about 170 hectares (420 acres). Among the main elements are two UK European pressurised water (EPR) reactors, turbine halls and an electricity substation. Alistair Smith, the chairman of the power division at the Institution of Mechanical Engineers, has described the build as ""the equivalent of building all the facilities for the London Olympics"". He said: ""It would take about nine months to get the site mobilised to get the earthworks to prepare the ground.  ""There's about three million cubic metres of earth to be moved and that's got to happen before the main construction teams can come in and they've got to build some tunnels to take the cooling water and bring the cooling water out.  ""Those are over 3km long and so there is a huge tunnelling contract to be done and then you can start putting down foundations for the main construction."" Once the construction workers have taken the build to ground level, the next step is the more complex stage of building the reactors.  This is likely to start sometime in 2014, with mechanical and electrical works to start mid-2015. This will be followed by about nine months to one year of testing before it can start producing electricity. The first reactor is set to be operational by 2020, with the second ready by 2024, although delays can happen. During peak construction the project will employ about 5,600 workers.  So far 1,000 local companies have registered to the EDF supply chain and are going through the accreditation process. ""Each person has to be suitably checked for security, they have to be trained and brought on to site and have accommodation found for them. ""They've got to be induced into the way that they work on a site,"" added Mr Smith. ""When you have got such a complex site you have many different disciplines working alongside each other.  ""It has to be a very well-planned project so every day you've got to know exactly what you're doing in relation to all the other contractors working round you. ""So the biggest challenge really is mobilising the workforce in a relatively short period of time, training them all and getting them working alongside each other together."" Although preferred bidders are in place, contracts are not issued until the nuclear build is approved by the government which can in turn create delays. ""When you are expecting a project to proceed and you start to get the labour force ready to work on it, so any delay brings a risk.  ""You tend to work on other things so those people aren't just ready to go when the government decides when to proceed,"" he said.",https://www.bbc.co.uk/news/uk-england-somerset-21687437,2013-03-19
39,Hinkley Point C application submitted,"The application was made to the Infrastructure Planning Commission (IPC) which deals with large projects. Plans for the station could be published within 28 days, when the public can comment on them. If the Localism Bill is enacted in Parliament, the IPC will make a recommendation to the energy secretary, who will have the final say. If the station is granted permission, it could be online by 2020 and provide enough energy for five million homes. However, the project has been criticised by campaigners who claim nuclear power stations are dangerous. The Stop Hinkley campaign said: ""We need to follow the German lead as soon as possible and build a clean, safe, renewable future.""  The site's current Hinkley Point B came into service in 1976 but its working life has been extended to 2016. EDF Energy has signalled it plans to keep the complex going for five years beyond that date.",http://www.bbc.co.uk/news/uk-england-somerset-15522177,2011-10-31
40,Hinkley Point C pylon project could be delayed by three years,"National Grid wants to install overhead electricity lines from the new proposed nuclear power station, Hinkley C. The pylons were due to be installed by October 2019, if approved, but at the start of a six-month inquiry the date has been pushed back to October 2022. The Planning Inspectorate is due to make a recommendation on the plans to the Secretary of State in the summer. The National Grid plans were  . A company spokesman previously said it had taken ""five years of consultation"". It will see 30-miles of overhead wires carried on pylons and a five-mile section under the Mendips, connecting the station, near Bridgwater, Somerset, to the National Grid's 400,000 volt substation at Avonmouth. It would also see the removal of 246 pylons and 42 miles of older cabling between Bridgwater and Avonmouth, and Nailsea. Those against the pylons argue the entire route should be underground or sub-sea - but National Grid had previously said this option would be too expensive.",https://www.bbc.co.uk/news/uk-england-somerset-30876969,2015-01-19
41,Hinkley Point C pylon project moves forward,"National Grid   which would carry electricity from the proposed new nuclear power station, Hinkley C.   The Planning Inspectorate has announced it will hold a six-month inquiry, during which local people can comment. It will then make a recommendation to the Secretary of State. Sir Michael Pitt, chief executive for the Planning Inspectorate, said the application ""met the required tests"" and the decision was made after ""careful consideration"".   ""The applicant must now decide when to publicise the fact that its application has been accepted to proceed to examination and announce when members of the public will be able to register with the Planning Inspectorate as an interested party in the application,"" he added. The National Grid plans were  . A company spokesman previously said it had taken ""five years of consultation"". It will see 30-miles of overhead wires carried on pylons and a five-mile section under the Mendips, connecting the station, near Bridgwater, Somerset, to the National Grid's 400,000 volt substation at Avonmouth. It would also see the removal of 246 pylons and 42 miles of cabling between Bridgwater and Avonmouth, and Nailsea. Those against the pylons argue the entire route should be underground or sub-sea - but National Grid had previously said this option would be too expensive. Now the plans have been accepted for examination, the documents will become public. A final decision will not be made until late 2015.",https://www.bbc.co.uk/news/uk-england-somerset-27930207,2014-06-19
42,EDF pledges Hinkley Point C contracts for Somerset firms,"The French company is due to build the £24.5bn plant at Hinkley Point, the first in the UK in almost 20 years. EDF is encouraging local businesses to get involved during the 10 year build and 60 year life of the plant. ""It's only right that local businesses should have a piece of the action,"" said Ken Owen, EDF new build director. When building work begins the site will be home to 5,500 people on two shifts. ""Hinkley C is like a mini town and there will be lots of international companies with massive supply chains so part of our commitment to local businesses is to show what the opportunities are locally,"" said Mr Owen.",https://www.bbc.co.uk/news/uk-england-somerset-30112404,2014-11-19
43,Hinkley Point C power station: Grid connection plan submitted,"The grid connection will see 30 miles of overhead wires carried on pylons and a five-mile section under the Mendips. Those opposed to the pylons have called for more of the route to be buried.  From Thursday the Planning Inspectorate has 28 days to decide whether the application will go forward to a panel of inspectors.  If the plans are accepted for examination then the documents will become public. A final decision will not be made until late 2015. A National Grid spokesman said it had made the application following five years of consultation. ""When planning this connection, we have been careful to strike a balance between everything we've been told, the guidelines we have to follow and the engineering needed to keep the lights on,"" he said. ""And, although the new pylons would be bigger than the existing ones, overall there would be 100 fewer pylons than there currently are in the landscape,"" he added.     The proposed route would connect the station, near Bridgwater, Somerset, to the National Grid's 400,000 volt substation at Avonmouth. It would also see the removal of 246 pylons and 42 miles of cabling between Bridgwater and Avonmouth, and Nailsea.  Those against the pylons argue the entire route should be underground or sub-sea - but National Grid had previously said this option would be too expensive.",https://www.bbc.co.uk/news/uk-england-somerset-27600757,2014-05-28
44,Hinkley Point concrete supplier closed by Covid-19 outbreak,"Balfour Beatty said the Avonmouth site in Bristol was closed until further notice to reduce the virus's spread. It said the plant was deep cleaned over the weekend and the NHS Test and Trace procedure had been initiated. It said this had ""so far shown no impact"" on the Hinkley Point C site. ""We continue to engage with all those affected and remain committed to the health, safety and wellbeing of all those who work with and for us, as well as the general public,"" a spokesman added.",https://www.bbc.co.uk/news/uk-england-bristol-53555062,2020-07-27
45,Hinkley C: Former bank manager takes on chaplain role,"After almost 40 years in banking, Chris Pollard is now one of the chaplains for the thousands of workers based at Hinkley Point C. The site in West Somerset is thought to be the largest building site in Europe. ""I'm not here to talk about religion, I'm just here to listen and give people a chance to let off steam,"" he said.  Mr Pollard has been in the part-time volunteer role since October, working with Somerset Passenger Solutions, the company responsible for ferrying the workers to and from the site each week. ""During my career as a bank manager I often felt a little like a social worker but the only solution I had to offer was money,"" the 57-year-old explained. A growing team of chaplains now work in and around the Hinkley Point site offering help and mental health first aid to the thousands of workers and visitors.  Team leader Ewen Huffman has been working on site since January 2020 and is thought to be the first salaried chaplain ever employed in the construction industry in the UK.  ""We describe ourselves as chaplains to all faiths and none,"" he explained. ""We had wanted to increase the number of volunteer chaplains for a while but Covid and the pandemic brought a halt to this. ""We understand life issues and we understand what it's like to be going through a crisis and want to be there to support people. ""Chris is a marvellous fit in his new role and as the team grows we are hoping to provide more support to the workforce here in Somerset into the future.""",https://www.bbc.co.uk/news/uk-england-somerset-59935375,2022-01-11
46,Cannington bypass opens for Hinkley Point nuclear plant,"The one-mile (1.6 km) road links the roundabout on the A39 Cannington southern bypass with the C182 which leads to Hinkley Point.  EDF Energy, which plans to build a new nuclear power station at Hinkley Point, paid for the  bypass as part of a £16m package of road improvements. Somerset County Council worked in partnership with EDF on the road build. Hinkley Point C site construction director Nigel Cann said: ""The original bypass was like half a bypass really. ""This completes the road around Cannington."" Other road changes include new roundabouts on the A39 at Washford Cross and Sandford Corner and improvements at Taunton Road/Broadway in Bridgwater. The energy firm anticipates more than 80 per cent of the aggregate material needed for the Hinkley Point C project will come by sea rather than by road. Cannington Parish Council chairman Colin Allen said: ""It's important because our village is antiquated and Victorian in its structure and we in our village lived in fear with all this traffic going through. ""It would be an enormous amount of traffic and we're so delighted with this bypass."" The road will be adopted as a public highway by Somerset County Council so it will manage its future maintenance. Although a new nuclear plant is planned at Hinkley Point, the energy firm has not yet made its final investment decision.",https://www.bbc.co.uk/news/uk-england-somerset-35119221,2015-12-17
47,WW2 bomb found in Bristol Channel near Hinkley Point,"The 500lb device was discovered 2.5 nautical miles from the coast, about 8m below the surface. Divers conducting a survey for the construction of the new power station found the ordnance on Monday. It was destroyed in a controlled explosion at about 15:00 BST on Tuesday. The ""unusual"" ordnance was found off Lilstock Range, just west from Steart point and Bridgwater in Somerset. The coast around Lilstock was used as part of a practice bombing range for the Royal Navy. . HM Coastguard said it first received a warning yesterday and advised vessels in the area to keep clear. The Royal Navy Bomb Squad based at Devonport naval base was called in and a 1km exclusion zone was set up. EDF Energy said its team of divers made the discovery 8m below the surface while checking the seabed ahead of the construction of the main cooling water tunnels for new Hinkley Point C nuclear power station being built. David Eccles from EDF said: ""We have put a cordon zone around the area and are working closely with the Maritime and Coastguard Agency and the Royal Navy.""",https://www.bbc.co.uk/news/uk-england-bristol-40865105,2017-08-08
48,Second WW2 bomb found in Bristol Channel near Hinkley Point,"The   was destroyed last week by Navy divers close to Hinkley C power station in Lilstock. On 8 August a 500lb (226kg) device was discovered 2.5 nautical miles (4.6km) from the coast, about 26ft (8m) below the surface. The second device weighed 250lb (113kg) and was found 0.3 miles (500m) from the power station. It has also been destroyed in a controlled explosion.  A 0.6 mile (1km) exclusion was set up and The Ministry of Defence confirmed the bomb was ""rendered safe with a controlled detonation"" that took place at about 16.20 BST. The coast around Lilstock was used as part of a practice bombing range for the Royal Navy. David Eccles, EDF Energy's Head of Stakeholder Engagement for Hinkley Point C, said: ""It is normal practice to check the seabed before construction activity starts on any marine project. ""The safety of the public and our workforce is our priority and we have a team of 10 divers checking the seabed ahead of the construction of the main cooling water tunnels and associated seabed structures for Hinkley Point C. ""We believe the unexploded ordnance probably dates back to the Second World War.  ""As a precaution we put a cordon zone around the area and are working closely with the Maritime and Coastguard Agency and the Royal Navy.""",https://www.bbc.co.uk/news/uk-england-somerset-40951305,2017-08-16
49,Sedgemoor District Council's Hinkley Point concerns,"The council has sent a report to the Infrastructure Planning Commission which deals with large-scale projects. A decline in tourism, a loss in quality of life and house price increases due to extra demand from newly created jobs have been cited as worrying issues. An EDF spokesman said the Hinkley Point C project would bring ""both benefits and some disruption"" to the area. ""We are committed to working with the community and local authorities to maximise the benefits and mitigate the impacts as far as practical,"" he said. The government will make the final decision on EDF Energy's proposals after considering the recommendation made by the Infrastructure Planning Commission (IPC) which is looking at the planning application. As part of the planning process, the authority is submitting its views on the overall development to the IPC. Ten broad topics have been listed as areas of concern, including the effect on housing and the local economy, the risks relating to nuclear power and the environmental impact. The council said it was also worried ""the attention given to places and settlements is poor"", in particular to Bridgwater, which it felt would be most affected by the scheme, in terms of increased traffic and quality of life. It said more could be done to invest in the regeneration of Bridgwater and improve access to skills and learning for young people. Concerns were also highlighted over the way EDF was ""slicing up"" different aspects of the project, such as the site preparation works, so it would be harder to assess the full impact of the project on the environment. A statement from EDF said the company expected to spend £300m ""mitigating the impacts of the project and providing community benefit"". ""Of this, £100m should be of lasting benefit to the community beyond the construction of the plant,"" it said. If permission is granted, the new power station could open by 2020.",https://www.bbc.co.uk/news/uk-england-somerset-16393006,2012-01-04
50,"Hinkley Point B 'may close two years early', EDF Energy says","EDF Energy was due to begin decommissioning in Hinkley Point B in Somerset in 2023. Inspections have found cracks in the reactor core's graphite bricks and the boilers inside the reactors were coming to the end of their life. The company is reviewing the results and will make a decision at the end of the year. Hinkley Point B, a one gigawatt (GW) plant, began operation in 1976. EDF Energy has said the number of cracked bricks is well below the tolerance level but this has made the firm reconsider when the decommissioning process can begin. Normally it takes several years to fully close down a reactor.  may also be decommissioned early due to the same issues. An EDF spokesman said: ""Hinkley Point B is due to stop generating in early 2023, though it is possible we may need to move into de-fuelling within the next two years."" Nearly all of Britain's 9 GW nuclear fleet is composed of advanced gas-cooled reactors where the reactor core is built using graphite bricks. ""Based on current forecasts, four of the UK's eight operating nuclear power stations are due to move into decommissioning by March 2024.  ""This has been the case for several years,"" added the spokesman. EDF Energy is currently building a new plant, Hinkley Point C, which is due to be operational in 2025. The energy firm is also awaiting a government decision on funding for its Sizewell C project.",https://www.bbc.co.uk/news/uk-england-somerset-54100694,2020-09-10
51,Hinkley Point: World's largest crane begins work in Somerset,"Standing at 656ft (250m) tall, the crane is one of the tallest man-made structures in the west country. The massive crane is known as Big Carl, after Carl Sarens the father of the Belgian family business which made it. Able to carry 5,000 tonnes in a single lift, Big Carl is expected to be at Hinkley, in Somerset, for the next four years.",https://www.bbc.co.uk/news/uk-england-somerset-49673561,2019-09-12
